Date,aapl,msft,c,gs,ge
2010-03-29,22.05198860168457,23.556985855102539,39.143333435058594,154.35333251953125,12.93558406829834
2010-03-30,22.38031005859375,23.700286865234375,38.300537109375,151.98542785644531,12.865279197692871
2010-03-31,22.299650192260742,23.318153381347656,37.925956726074219,151.32028198242188,12.794979095458984
2010-04-01,22.391700744628906,23.214651107788086,39.143333435058594,150.95674133300781,12.886368751525879
2010-04-05,22.630825042724609,23.302227020263672,39.892505645751953,153.56401062011719,13.026976585388184
2010-04-06,22.730466842651367,23.342039108276367,40.173439025878906,153.33346557617188,13.076186180114746
2010-04-07,22.831047058105469,23.365913391113281,40.828948974609375,156.40187072753906,13.005882263183594
2010-04-08,22.769371032714844,23.819707870483398,41.859035491943359,159.18653869628906,13.048065185546875
2010-04-09,22.943973541259766,24.154073715209961,42.608188629150391,158.84951782226562,13.019947052001953
2010-04-12,22.991420745849609,24.138147354125977,43.45098876953125,157.71435546875,13.153521537780762
2010-04-13,23.004707336425781,24.241641998291016,43.263706207275391,158.96484375,13.32224178314209
2010-04-14,23.314046859741211,24.536211013793945,46.166683197021484,163.9931640625,13.603449821472168
2010-04-15,23.620552062988281,24.576011657714844,45.042945861816406,163.41670227050781,13.708903312683105
2010-04-16,23.476318359375,24.416793823242188,42.701835632324219,142.51409912109375,13.336306571960449
2010-04-19,23.444999694824219,24.711347579956055,45.698455810546875,144.83758544921875,13.315217971801758
2010-04-20,23.209674835205078,24.966106414794922,46.541240692138672,141.87553405761719,13.357393264770508
2010-04-21,24.597944259643555,24.942220687866211,46.166683197021484,140.94436645507812,13.378483772277832
2010-04-22,25.285907745361328,24.989990234375,45.60479736328125,141.05081176757812,13.32224178314209
2010-04-23,25.699642181396484,24.647668838500977,45.511173248291016,139.58753967285156,13.40660285949707
2010-04-26,25.573436737060547,24.76707649230957,43.170055389404297,134.82528686523438,13.568299293518066
2010-04-27,24.865537643432617,24.560089111328125,40.641658782958984,135.72093200683594,13.146488189697266
2010-04-28,24.823787689208984,24.607854843139648,41.671741485595703,139.24165344238281,13.32224178314209
2010-04-29,25.491827011108398,24.679506301879883,42.701835632324219,142.10615539550781,13.701877593994141
2010-04-30,24.775390625,24.313295364379883,40.922573089599609,128.76817321777344,13.258970260620117
2010-05-03,25.274524688720703,24.568050384521484,41.297168731689453,132.58149719238281,13.540178298950195
2010-05-04,24.546699523925781,23.98689079284668,39.892505645751953,132.53715515136719,13.062126159667969
2010-05-05,24.291439056396484,23.76397705078125,39.143333435058594,131.41981506347656,12.724678039550781
2010-05-06,23.3671875,23.071359634399414,37.832324981689453,126.21410369873047,12.16928768157959
2010-05-07,22.381265640258789,22.458351135253906,37.457748413085938,126.80828094482422,11.86699104309082
2010-05-10,24.101655960083008,23.039514541625977,39.517917633056641,127.55321502685547,12.682491302490234
2010-05-11,24.341732025146484,22.991741180419922,39.049697875976562,125.90367889404297,12.654372215270996
2010-05-12,24.870285034179688,23.437572479248047,39.143333435058594,130.54183959960938,12.963703155517578
2010-05-13,24.516334533691406,23.278348922729492,38.300537109375,128.28042602539062,12.68952465057373
2010-05-14,24.085525512695312,23.031553268432617,37.270450592041016,127.02110290527344,12.401284217834473
2010-05-17,24.123477935791016,23.039514541625977,36.146717071533203,126.49787902832031,12.345048904418945
2010-05-18,23.946981430053711,22.871574401855469,34.929347991943359,121.81539154052734,12.11305046081543
2010-05-19,23.565519332885742,22.583671569824219,35.678501129150391,124.24533081054688,12.134136199951172
2010-05-20,22.561553955078125,21.680013656616211,33.992908477783203,120.69792938232422,11.431114196777344
2010-05-21,22.9942626953125,21.464086532592773,35.116645812988281,124.70644378662109,11.543601989746094
2010-05-24,23.415582656860352,21.008264541625977,35.397579193115234,121.22122192382812,11.255362510681152
2010-05-25,23.269451141357422,20.848320007324219,35.397579193115234,126.42691802978516,11.213181495666504
2010-05-26,23.164119720458984,20.000627517700195,36.146717071533203,124.42263793945312,11.255362510681152
2010-05-27,24.040916442871094,20.792337417602539,37.645042419433594,128.867919921875,11.712324142456055
2010-05-28,24.375896453857422,20.632396697998047,37.083171844482422,128.25450134277344,11.494388580322266
2010-06-01,24.75071907043457,20.704370498657227,36.053073883056641,126.12075805664062,11.234270095825195
2010-06-02,25.046785354614258,21.160207748413086,36.708591461181641,128.76127624511719,11.494388580322266
2010-06-03,24.968025207519531,21.480083465576172,37.083171844482422,128.05888366699219,11.564690589904785
2010-06-04,24.288597106933594,20.624401092529297,35.491207122802734,126.46746826171875,11.044455528259277
2010-06-07,23.812240600585938,20.22454833984375,34.086544036865234,123.29357147216797,10.833549499511719
2010-06-08,23.659456253051758,20.080604553222656,34.835700988769531,122.49343872070312,10.88276195526123
2010-06-09,23.077766418457031,19.824697494506836,36.240364074707031,121.62213897705078,10.770277976989746
2010-06-10,23.771434783935547,19.992631912231445,36.521305084228516,118.92835235595703,11.023366928100586
2010-06-11,24.056110382080078,20.520435333251953,36.334011077880859,120.59087371826172,10.93900203704834
2010-06-14,24.129173278808594,20.392486572265625,36.334011077880859,118.63494110107422,10.819489479064941
2010-06-15,24.642538070678711,21.256168365478516,37.364105224609375,121.71106719970703,11.100698471069336
2010-06-16,25.35992431640625,21.048244476318359,37.364105224609375,121.85329437255859,11.142879486083984
2010-06-17,25.798320770263672,21.088232040405273,37.083171844482422,122.08445739746094,11.258937835693359
2010-06-18,26.00709342956543,21.144210815429688,37.551383972167969,122.84905242919922,11.287242889404297
2010-06-21,25.63701057434082,20.752355575561523,37.645042419433594,122.45792388916016,11.393392562866211
2010-06-22,25.986215591430664,20.608406066894531,36.895870208740234,119.83518981933594,11.174016952514648
2010-06-23,25.712923049926758,20.240541458129883,36.427658081054688,120.08411407470703,10.890951156616211
2010-06-24,25.525983810424805,19.992631912231445,35.397579193115234,120.00405883789062,10.671574592590332
2010-06-25,25.307733535766602,19.616771697998047,36.895870208740234,124.16487121582031,10.551271438598633
2010-06-28,25.459556579589844,19.440837860107422,37.457748413085938,121.49773406982422,10.614960670471191
2010-06-29,24.308521270751953,18.641138076782227,34.929347991943359,118.91942596435547,10.246973991394043
2010-06-30,23.868223190307617,18.401220321655273,35.210285186767578,116.70574951171875,10.204516410827637
2010-07-01,23.578798294067383,18.521184921264648,35.397579193115234,116.59012603759766,9.9922170639038086
2010-07-02,23.432662963867188,18.60914421081543,35.491207122802734,116.53679656982422,9.8223810195922852
2010-07-06,23.59303092956543,19.048980712890625,35.491207122802734,117.58588409423828,9.8860683441162109
2010-07-07,24.545755386352539,19.432842254638672,36.521305084228516,120.75981140136719,10.346049308776855
2010-07-08,24.49070930480957,19.520805358886719,37.176811218261719,120.43087005615234,10.494656562805176
2010-07-09,24.635900497436523,19.408845901489258,37.832324981689453,122.74235534667969,10.579577445983887
2010-07-12,24.414798736572266,19.856687545776367,38.487834930419922,122.02220916748047,10.565424919128418
2010-07-13,23.893836975097656,20.096597671508789,40.267074584960938,124.68937683105469,10.763570785522461
2010-07-14,23.982089996337891,20.344505310058594,39.424285888671875,123.63139343261719,10.756495475769043
2010-07-15,23.860626220703125,20.400482177734375,38.956058502197266,129.10795593261719,10.791876792907715
2010-07-16,23.71354866027832,19.904666900634766,36.521305084228516,129.95256042480469,10.296515464782715
2010-07-19,23.303611755371094,20.176567077636719,37.270450592041016,129.51690673828125,10.346049308776855
2010-07-20,23.902385711669922,20.376495361328125,37.364105224609375,132.38862609863281,10.57249927520752
2010-07-21,24.125383377075195,20.088602066040039,36.895870208740234,130.68161010742188,10.501736640930176
2010-07-22,24.578962326049805,20.664382934570312,38.300537109375,130.29039001464844,10.763570785522461
2010-07-23,24.666263580322266,20.640396118164062,37.645042419433594,131.02830505371094,11.117401123046875
2010-07-26,24.603639602661133,20.872310638427734,38.862407684326172,131.75733947753906,11.421697616577148
2010-07-27,25.059116363525391,20.920293807983398,38.956058502197266,130.89498901367188,11.450006484985352
2010-07-28,24.763050079345703,20.752355575561523,38.300537109375,130.86827087402344,11.35800838470459
2010-07-29,24.492610931396484,20.816333770751953,38.581470489501953,135.65138244628906,11.428775787353516
2010-07-30,24.411008834838867,20.640396118164062,38.394191741943359,134.086669921875,11.407546997070312
2010-08-02,24.847509384155273,21.056240081787109,39.236984252929688,135.79368591308594,11.612768173217773
2010-08-03,24.855098724365234,20.920293807983398,38.675128936767578,136.19364929199219,11.60568904876709
2010-08-04,24.954736709594727,20.576416015625,38.768768310546875,139.05647277832031,11.662303924560547
2010-08-05,24.833274841308594,20.288530349731445,38.394191741943359,138.620849609375,11.690611839294434
2010-08-06,24.68049430847168,20.432472229003906,38.019618988037109,137.96290588378906,11.641073226928711
2010-08-09,24.8380126953125,20.480453491210938,38.206905364990234,138.15853881835938,11.591537475585938
2010-08-10,24.615966796875,20.048608779907227,37.457748413085938,136.82496643066406,11.499543190002441
2010-08-11,23.741069793701172,19.880680084228516,36.053073883056641,132.69082641601562,11.110326766967773
2010-08-12,23.89289665222168,19.584787368774414,36.240364074707031,132.84196472167969,10.968791961669922
2010-08-13,23.637636184692383,19.512813568115234,36.334011077880859,131.65061950683594,10.883874893188477
2010-08-16,23.499094009399414,19.592781066894531,36.240364074707031,131.36614990234375,10.940487861633301
2010-08-17,23.90997314453125,19.866132736206055,36.053073883056641,132.10404968261719,11.025406837463379
2010-08-18,24.014358520507812,19.954568862915039,36.146717071533203,132.64637756347656,11.110326766967773
2010-08-19,23.711647033691406,19.649057388305664,35.491207122802734,130.73495483398438,10.791876792907715
2010-08-20,23.688875198364258,19.480226516723633,35.116645812988281,131.79289245605469,10.636190414428711
2010-08-23,23.324489593505859,19.520429611206055,35.116645812988281,130.45936584472656,10.537117958068848
2010-08-24,22.767477035522461,19.327476501464844,34.742053985595703,127.9788818359375,10.310664176940918
2010-08-25,23.048351287841797,19.375705718994141,34.461132049560547,128.62786865234375,10.310664176940918
2010-08-26,22.800691604614258,19.150600433349609,34.273849487304688,126.07631683349609,10.261127471923828
2010-08-27,22.927839279174805,19.239034652709961,35.210285186767578,124.24485015869141,10.409737586975098
2010-08-30,23.011343002319336,19.005882263183594,34.367488861083984,121.80277252197266,10.275280952453613
2010-08-31,23.06828498840332,18.869207382202148,34.742053985595703,122.04336547851562,10.246973991394043
2010-09-01,23.754352569580078,19.214916229248047,36.053073883056641,124.54790496826172,10.622039794921875
2010-09-02,23.928953170776367,19.247074127197266,36.334011077880859,124.58356475830078,10.721109390258789
2010-09-03,24.555242538452148,19.528465270996094,36.614959716796875,131.27708435058594,10.890951156616211
2010-09-07,24.464145660400391,19.263153076171875,35.865787506103516,129.4232177734375,10.926335334777832
2010-09-08,24.949041366577148,19.239034652709961,35.959445953369141,131.4998779296875,11.110326766967773
2010-09-09,24.963274002075195,19.303348541259766,36.614959716796875,132.92596435546875,11.258937835693359
2010-09-10,24.995546340942383,19.174716949462891,36.614959716796875,134.04002380371094,11.308470726013184
2010-09-13,25.340000152587891,20.187721252441406,37.364105224609375,137.58737182617188,11.499543190002441
2010-09-14,25.436790466308594,20.123405456542969,36.895870208740234,135.94741821289062,11.43585205078125
2010-09-15,25.641759872436523,20.195762634277344,36.708591461181641,135.97416687011719,11.563231468200684
2010-09-16,26.244321823120117,20.364599227905273,37.176811218261719,135.67999267578125,11.573783874511719
2010-09-17,26.130451202392578,20.276161193847656,36.989524841308594,134.56591796875,11.616571426391602
2010-09-20,26.876306533813477,20.444992065429688,37.364105224609375,135.38591003417969,11.801981925964355
2010-09-21,26.927547454833984,20.219877243041992,36.895870208740234,134.94024658203125,11.780587196350098
2010-09-22,27.305215835571289,19.785734176635742,36.334011077880859,131.9722900390625,11.766325950622559
2010-09-23,27.416244506835938,19.641019821166992,35.584865570068359,129.15585327148438,11.509605407714844
2010-09-24,27.738866806030273,19.922407150268555,36.521305084228516,131.26817321777344,11.880422592163086
2010-09-27,27.62879753112793,19.882211685180664,36.240364074707031,130.12734985351562,11.71640682220459
2010-09-28,27.220760345458984,19.842016220092773,36.334011077880859,129.24496459960938,11.723538398742676
2010-09-29,27.269157409667969,19.697290420532227,36.708591461181641,128.71913146972656,11.666488647460938
2010-09-30,26.92564582824707,19.689262390136719,36.614959716796875,128.86170959472656,11.588046073913574
2010-10-01,26.808931350708008,19.600818634033203,38.300537109375,131.64256286621094,11.666488647460938
2010-10-04,26.440746307373047,19.222955703735352,37.738677978515625,130.63534545898438,11.481081008911133
2010-10-05,27.418134689331055,19.576705932617188,38.675128936767578,133.3092041015625,11.773454666137695
2010-10-06,27.441864013671875,19.641019821166992,38.394191741943359,134.441162109375,12.051569938659668
2010-10-07,27.444717407226562,19.721418380737305,39.143333435058594,134.68183898925781,12.158535957336426
2010-10-08,27.904932022094727,19.753576278686523,39.236984252929688,136.06327819824219,12.208454132080078
2010-10-11,28.027338027954102,19.769651412963867,39.143333435058594,135.65328979492188,12.094353675842285
2010-10-12,28.329099655151367,19.962612152099609,39.705211639404297,138.33609008789062,12.258371353149414
2010-10-13,28.480930328369141,20.372631072998047,39.798862457275391,137.90823364257812,12.322552680969238
2010-10-14,28.686843872070312,20.284196853637695,38.019618988037109,135.10958862304688,12.236980438232422
2010-10-15,29.866353988647461,20.53343391418457,36.989524841308594,134.30747985839844,11.623702049255371
2010-10-18,30.175699234008789,20.758544921875,39.049697875976562,136.99018859863281,11.588046073913574
2010-10-19,29.368165969848633,20.179679870605469,38.019618988037109,139.68193054199219,11.459687232971191
2010-10-20,29.466852188110352,20.348516464233398,38.487834930419922,142.24876403808594,11.445425987243652
2010-10-21,29.371021270751953,20.43695068359375,38.113254547119141,141.98141479492188,11.481081008911133
2010-10-22,29.176492691040039,20.404788970947266,38.487834930419922,140.60882568359375,11.452556610107422
2010-10-25,29.306489944458008,20.252038955688477,39.424285888671875,140.27906799316406,11.452556610107422
2010-10-26,29.231529235839844,20.822851181030273,39.143333435058594,141.08122253417969,11.523867607116699
2010-10-27,29.210653305053711,20.943450927734375,39.049697875976562,142.73899841308594,11.488213539123535
2010-10-28,28.964881896972656,21.128366470336914,39.049697875976562,145.49305725097656,11.466816902160645
2010-10-29,28.560642242431641,21.441913604736328,39.049697875976562,143.61248779296875,11.424033164978027
2010-11-01,28.864294052124023,21.667024612426758,38.862407684326172,144.00462341308594,11.374115943908691
2010-11-02,29.355836868286133,22.020782470703125,39.049697875976562,145.11871337890625,11.366982460021973
2010-11-03,29.682252883911133,21.731344223022461,39.236984252929688,144.94938659667969,11.452556610107422
2010-11-04,30.201326370239258,21.819784164428711,40.548000335693359,148.30059814453125,11.773454666137695
2010-11-05,30.09315299987793,21.586627960205078,42.046318054199219,152.4718017578125,11.930339813232422
2010-11-08,30.234535217285156,21.554471969604492,41.578102111816406,150.80503845214844,11.916075706481934
2010-11-09,29.993509292602539,21.667024612426758,40.267074584960938,148.44319152832031,11.851899147033691
2010-11-10,30.178546905517578,21.658990859985352,41.390811920166016,149.04035949707031,11.801981925964355
2010-11-11,30.047609329223633,21.449956893920898,40.828948974609375,149.47708129882812,11.659358024597168
2010-11-12,29.229633331298828,21.120326995849609,40.173439025878906,147.80149841308594,11.588046073913574
2010-11-15,29.135683059692383,21.064046859741211,40.454364776611328,149.04035949707031,11.552389144897461
2010-11-16,28.618528366088867,20.877998352050781,39.517917633056641,147.15084838867188,11.309934616088867
2010-11-17,28.515090942382812,20.683856964111328,39.236984252929688,146.96371459960938,11.27427864074707
2010-11-18,29.267580032348633,20.902265548706055,40.267074584960938,149.15623474121094,11.438291549682617
2010-11-19,29.106267929077148,20.78093147277832,39.986133575439453,148.55015563964844,11.566653251647949
2010-11-22,29.735404968261719,20.813283920288086,39.143333435058594,143.54116821289062,11.431160926818848
2010-11-23,29.296047210693359,20.319852828979492,38.394191741943359,140.62661743164062,11.238621711730957
2010-11-24,29.872043609619141,20.522077560424805,39.049697875976562,142.83706665039062,11.366982460021973
2010-11-26,29.891019821166992,20.425004959106445,38.487834930419922,141.01882934570312,11.267146110534668
2010-11-29,30.068477630615234,20.473545074462891,38.862407684326172,141.96357727050781,11.388376235961914
2010-11-30,29.525690078735352,20.433099746704102,39.33062744140625,139.471435546875,11.288544654846191
2010-12-01,30.023872375488281,21.064046859741211,40.267074584960938,141.53477478027344,11.623702049255371
2010-12-02,30.189937591552734,21.751628875732422,41.390811920166016,145.15243530273438,11.894687652587891
2010-12-03,30.122562408447266,21.856781005859375,41.671741485595703,144.98275756835938,11.965994834899902
2010-12-06,30.379730224609375,21.711170196533203,41.671741485595703,145.28642272949219,11.908944129943848
2010-12-07,30.195627212524414,21.735445022583008,43.263706207275391,144.33956909179688,12.14427375793457
2010-12-08,30.461326599121094,22.026653289794922,43.45098876953125,148.40391540527344,12.151405334472656
2010-12-09,30.342708587646484,21.905319213867188,43.919219970703125,148.6807861328125,12.215585708618164
2010-12-10,30.41862678527832,22.115633010864258,44.668361663818359,150.48513793945312,12.636320114135742
2010-12-13,30.523958206176758,22.042831420898438,45.042945861816406,151.38728332519531,12.565011024475098
2010-12-14,30.393007278442383,22.342130661010742,43.919219970703125,149.46684265136719,12.614928245544434
2010-12-15,30.399646759033203,22.528179168701172,42.982761383056641,147.57318115234375,12.472305297851562
2010-12-16,30.484098434448242,22.641427993774414,42.982761383056641,146.90324401855469,12.671978950500488
2010-12-17,30.423368453979492,22.568622589111328,44.012851715087891,146.52806091308594,12.622058868408203
2010-12-20,30.575204849243164,22.495826721191406,44.106494903564453,148.323486328125,12.622058868408203
2010-12-21,30.764036178588867,22.706134796142578,44.387432098388672,150.27076721191406,12.764679908752441
2010-12-22,30.855125427246094,22.803205490112305,44.293788909912109,151.49452209472656,12.984397888183594
2010-12-23,30.707103729248047,22.892183303833008,43.825565338134766,149.70806884765625,12.970016479492188
2010-12-27,30.809585571289062,22.706134796142578,44.668361663818359,151.69993591308594,13.077858924865723
2010-12-28,30.884561538696289,22.657608032226562,44.762008666992188,151.12826538085938,13.171324729919434
2010-12-29,30.867464065551758,22.625249862670898,44.668361663818359,149.73480224609375,13.135376930236816
2010-12-30,30.712787628173828,22.528179168701172,44.574726104736328,149.74372863769531,13.077858924865723
2010-12-31,30.608423233032227,22.576715469360352,44.293788909912109,150.20822143554688,13.149755477905273
2011-01-03,31.273601531982422,22.633337020874023,45.885734558105469,154.57624816894531,13.14256477355957
2011-01-04,31.436826705932617,22.722316741943359,45.885734558105469,154.60301208496094,13.379817008972168
2011-01-05,31.693975448608398,22.649515151977539,46.541240692138672,155.42474365234375,13.401388168334961
2011-01-06,31.668355941772461,23.31281852722168,46.353969573974609,153.82589721679688,13.343873977661133
2011-01-07,31.895151138305664,23.134862899780273,46.260322570800781,152.4681396484375,13.250409126281738
2011-01-10,32.495807647705078,22.827474594116211,45.979385375976562,151.63743591308594,13.30792236328125
2011-01-11,32.418952941894531,22.738498687744141,46.260322570800781,151.28012084960938,13.394199371337891
2011-01-12,32.682754516601562,23.094423294067383,47.571342468261719,153.34349060058594,13.422959327697754
2011-01-13,32.802318572998047,22.803205490112305,47.196773529052734,153.25422668457031,13.372631072998047
2011-01-14,33.068023681640625,22.892183303833008,48.039562225341797,156.31803894042969,13.530804634094238
2011-01-18,32.325004577636719,23.18339729309082,44.949306488037109,156.03215026855469,13.372631072998047
2011-01-19,32.15325927734375,23.029699325561523,44.574726104736328,148.71650695800781,13.178511619567871
2011-01-20,31.568717956542969,22.93263053894043,44.949306488037109,148.00187683105469,13.250409126281738
2011-01-21,31.003164291381836,22.665699005126953,45.792095184326172,148.45747375488281,14.192246437072754
2011-01-24,32.0213623046875,22.956901550292969,45.511173248291016,148.54679870605469,14.407931327819824
2011-01-25,32.396183013916016,23.013523101806641,45.136585235595703,144.68797302246094,14.364791870117188
2011-01-26,32.628677368164062,23.280467987060547,45.042945861816406,144.08946228027344,14.321656227111816
2011-01-27,32.567935943603516,23.353267669677734,45.230236053466797,146.51913452148438,14.580479621887207
2011-01-28,31.893243789672852,22.447286605834961,44.200126647949219,144.50038146972656,14.522965431213379
2011-01-31,32.198802947998047,22.431110382080078,45.136585235595703,146.15286254882812,14.479828834533691
2011-02-01,32.740650177001953,22.641427993774414,45.885734558105469,147.68032836914062,14.954337120056152
2011-02-02,32.673259735107422,22.600984573364258,45.417522430419922,147.43020629882812,14.889639854431152
2011-02-03,32.589756011962891,22.366399765014648,45.042945861816406,147.06398010253906,14.918393135070801
2011-02-04,32.880134582519531,22.463464736938477,45.136585235595703,147.23374938964844,14.781791687011719
2011-02-07,33.390647888183594,22.811296463012695,45.885734558105469,149.2882080078125,15.004668235778809
2011-02-08,33.705692291259766,22.876007080078125,45.792095184326172,150.55662536621094,15.299439430236816
2011-02-09,33.986568450927734,22.625249862670898,45.323883056640625,148.28773498535156,15.321008682250977
2011-02-10,33.643054962158203,22.245061874389648,44.762008666992188,147.68928527832031,15.292250633239746
2011-02-11,33.862262725830078,22.042831420898438,45.698455810546875,148.86837768554688,15.335390090942383
2011-02-14,34.083358764648438,22.026653289794922,45.979385375976562,149.63653564453125,15.457608222961426
2011-02-15,34.151691436767578,21.937143325805664,45.979385375976562,149.98492431640625,15.428851127624512
2011-02-16,34.458179473876953,21.985967636108398,45.885734558105469,150.788818359375,15.414467811584473
2011-02-17,33.999855041503906,22.140571594238281,46.260322570800781,149.31500244140625,15.471992492675781
2011-02-18,33.265392303466797,22.018514633178711,45.979385375976562,150.10102844238281,15.414467811584473
2011-02-22,32.131427764892578,21.636081695556641,43.919219970703125,145.54545593261719,14.968720436096191
2011-02-23,32.511943817138672,21.636081695556641,44.012851715087891,145.67950439453125,14.645187377929688
2011-02-24,32.536628723144531,21.78254508972168,43.919219970703125,145.99212646484375,14.902687072753906
2011-02-25,33.037647247314453,21.603534698486328,44.012851715087891,147.49270629882812,15.076484680175781
2011-02-28,33.516845703125,21.627944946289062,43.825565338134766,146.6065673828125,15.148899078369141
2011-03-01,33.146778106689453,21.28619384765625,42.79547119140625,144.39559936523438,14.663726806640625
2011-03-02,33.413414001464844,21.221097946166992,43.076408386230469,144.73573303222656,14.714417457580566
2011-03-03,34.119419097900391,21.318740844726562,43.825565338134766,147.24212646484375,15.025793075561523
2011-03-04,34.161170959472656,21.115316390991211,42.514553070068359,144.11805725097656,14.750622749328613
2011-03-07,33.720867156982422,20.928165435791016,42.327251434326172,142.46206665039062,14.757863998413086
