2009-01-05,12.513
2009-01-06,12.952
2009-01-07,12.956
2009-01-08,12.292
2009-01-09,12.323
2009-01-12,12.106
2009-01-13,11.971
2009-01-14,12.946999999999999
2009-01-15,12.782
2009-01-16,12.800000000000001
2009-01-19,13.16
2009-01-20,13.116
2009-01-21,12.699999999999999
2009-01-22,12.722
2009-01-23,12.518000000000001
2009-02-02,12.712999999999999
2009-02-03,13.06
2009-02-04,13.459
2009-02-05,14.079000000000001
2009-02-06,14.734
2009-02-09,14.851000000000001
2009-02-10,14.869
2009-02-11,14.704000000000001
2009-02-12,14.656000000000001
2009-02-13,15.220000000000001
2009-02-16,15.584
2009-02-17,14.811999999999999
2009-02-18,13.997
2009-02-19,14.162000000000001
2009-02-20,14.331
2009-02-23,14.811999999999999
2009-02-24,13.997
2009-02-25,14.435
2009-02-26,13.971
2009-02-27,13.858000000000001
2009-03-02,13.567
2009-03-03,13.077
2009-03-04,14.387
2009-03-05,14.955
2009-03-06,14.739000000000001
2009-03-09,14.282999999999999
2009-03-10,14.973000000000001
2009-03-11,14.843
2009-03-12,15.597
2009-03-13,15.741
2009-03-16,15.917999999999999
2009-03-17,16.035
2009-03-18,15.858000000000001
2009-03-19,16.27
2009-03-20,15.762
2009-03-23,16.495000000000001
2009-03-24,16.754999999999999
2009-03-25,16.655999999999999
2009-03-26,17.029
2009-03-27,16.859999999999999
2009-03-30,16.27
2009-03-31,16.963999999999999
2009-04-01,16.821000000000002
2009-04-02,17.358000000000001
2009-04-03,17.431999999999999
2009-04-07,17.614000000000001
2009-04-08,16.838000000000001
2009-04-09,17.84
2009-04-10,18.382000000000001
2009-04-13,18.664000000000001
2009-04-14,18.503
2009-04-15,18.425000000000001
2009-04-16,18.295000000000002
2009-04-17,18.035
2009-04-20,18.222000000000001
2009-04-21,17.779
2009-04-22,17.276
2009-04-23,17.41
2009-04-24,17.149999999999999
2009-04-27,16.902999999999999
2009-04-28,16.329999999999998
2009-04-29,17.024000000000001
2009-04-30,17.219999999999999
2009-05-04,17.757000000000001
2009-05-05,17.744
2009-05-06,17.658000000000001
2009-05-07,17.821999999999999
2009-05-08,17.844000000000001
2009-05-11,17.713999999999999
2009-05-12,17.901
2009-05-13,18.004999999999999
2009-05-14,17.510000000000002
2009-05-15,17.353999999999999
2009-05-18,17.457999999999998
2009-05-19,17.827000000000002
2009-05-20,17.600999999999999
2009-05-21,17.094000000000001
2009-05-22,17.106999999999999
2009-05-25,17.015999999999998
2009-05-26,16.690000000000001
2009-05-27,17.181000000000001
2009-06-01,18.898
2009-06-02,18.902000000000001
2009-06-03,
2009-06-04,19.562000000000001
2009-06-05,19.562000000000001
2009-06-08,
2009-06-09,
2009-06-10,
2009-06-11,
2009-06-12,
2009-06-15,20.009
2009-06-16,19.02
2009-06-17,19.088999999999999
2009-06-18,19.318999999999999
2009-06-19,19.596
2009-06-22,20.263999999999999
2009-06-23,19.887
2009-06-24,19.847999999999999
2009-06-25,20.402999999999999
2009-06-26,20.350999999999999
2009-06-29,20.893000000000001
2009-06-30,21.452999999999999
2009-07-01,22.672000000000001
2009-07-02,23.847000000000001
2009-07-03,24.081
2009-07-06,24.289999999999999
2009-07-07,23.678000000000001
2009-07-08,23.335000000000001
2009-07-09,24.393999999999998
2009-07-10,24.207000000000001
2009-07-13,23.716999999999999
2009-07-14,25.838000000000001
2009-07-15,26.172000000000001
2009-07-16,26.064
2009-07-17,25.981000000000002
2009-07-20,26.372
2009-07-21,26.856999999999999
2009-07-22,26.917999999999999
2009-07-23,26.922000000000001
2009-07-24,26.888000000000002
2009-07-27,27.738
2009-07-28,27.091999999999999
2009-07-29,25.646999999999998
2009-07-30,25.867999999999999
2009-07-31,26.475999999999999
2009-08-03,27.234999999999999
2009-08-04,26.376000000000001
2009-08-05,25.335000000000001
2009-08-06,24.611000000000001
2009-08-07,
2009-08-10,24.125
2009-08-11,24.059999999999999
2009-08-12,23.088000000000001
2009-08-13,23.344000000000001
2009-08-14,22.824000000000002
2009-08-17,21.93
2009-08-18,21.725999999999999
2009-08-19,21.18
2009-08-20,22.477
2009-08-21,22.332999999999998
2009-08-24,22.407
2009-08-25,21.175000000000001
2009-08-26,21.527000000000001
2009-08-27,21.079999999999998
2009-08-28,20.113
2009-08-31,18.777000000000001
2009-09-01,19.552
2009-09-02,20.07
2009-09-03,21.315000000000001
2009-09-04,21.411000000000001
2009-09-07,21.846
2009-09-08,22.167999999999999
2009-09-09,22.177
2009-09-10,22.045999999999999
2009-09-11,22.917000000000002
2009-09-14,23.052
2009-09-15,22.829999999999998
2009-09-16,22.277000000000001
2009-09-17,23.169
2009-09-18,22.177
2009-09-21,22.507999999999999
2009-09-22,22.055
2009-09-23,21.675999999999998
2009-09-24,22.125
2009-09-25,22.428999999999998
2009-09-28,21.492999999999999
2009-09-29,21.837
2009-09-30,22.068000000000001
2009-10-09,23.204000000000001
2009-10-12,23.16
2009-10-13,23.678000000000001
2009-10-14,24.056999999999999
2009-10-15,24.466000000000001
2009-10-16,24.391999999999999
2009-10-19,25.170999999999999
2009-10-20,25.628
2009-10-21,25.245000000000001
2009-10-22,24.940999999999999
2009-10-23,25.463000000000001
2009-10-26,25.837
2009-10-27,25.667999999999999
2009-10-28,25.097000000000001
2009-10-29,24.183
2009-10-30,24.356999999999999
2009-11-02,25.989999999999998
2009-11-03,26.437999999999999
2009-11-04,26.334
2009-11-05,26.103000000000002
2009-11-06,26.120000000000001
2009-11-09,26.669
2009-11-10,26.559999999999999
2009-11-11,26.681999999999999
2009-11-12,26.477
