2009-01-05,68.614999999999995
2009-01-06,68.823999999999998
2009-01-07,67.608999999999995
2009-01-08,68.709999999999994
2009-01-09,67.924999999999997
2009-01-12,67.052000000000007
2009-01-13,64.488
2009-01-14,64.575999999999993
2009-01-15,63.290999999999997
2009-01-16,64.266000000000005
2009-01-19,64.804000000000002
2009-01-20,64.322999999999993
2009-01-21,63.133000000000003
2009-01-22,63.817
2009-01-23,65.335999999999999
2009-02-02,64.146000000000001
2009-02-03,65.906000000000006
2009-02-04,67.286000000000001
2009-02-05,67.766999999999996
2009-02-06,70.406999999999996
2009-02-09,73.945999999999998
2009-02-10,73.421000000000006
2009-02-11,76.028999999999996
2009-02-12,76.308000000000007
2009-02-13,77.504000000000005
2009-02-16,77.680999999999997
2009-02-17,79.840000000000003
2009-02-18,76.832999999999998
2009-02-19,77.162000000000006
2009-02-20,79.188000000000002
2009-02-23,80.897999999999996
2009-02-24,81.537000000000006
2009-02-25,80.719999999999999
2009-02-26,77.510999999999996
2009-02-27,74.977999999999994
2009-03-02,74.091999999999999
2009-03-03,72.756
2009-03-04,79.024000000000001
2009-03-05,77.238
2009-03-06,74.844999999999999
2009-03-09,72.742999999999995
2009-03-10,74.787999999999997
2009-03-11,74.376999999999995
2009-03-12,73.402000000000001
2009-03-13,72.060000000000002
2009-03-16,72.414000000000001
2009-03-17,74.287999999999997
2009-03-18,73.489999999999995
2009-03-19,75.200000000000003
2009-03-20,74.629999999999995
2009-03-23,75.143000000000001
2009-03-24,75.143000000000001
2009-03-25,72.186000000000007
2009-03-26,71.224000000000004
2009-03-27,72.161000000000001
2009-03-30,72.212000000000003
2009-03-31,72.641999999999996
2009-04-01,73.603999999999999
2009-04-02,74.706000000000003
2009-04-03,73.801000000000002
2009-04-07,74.706000000000003
2009-04-08,74.111000000000004
2009-04-09,74.585999999999999
2009-04-10,75.611000000000004
2009-04-13,77.275999999999996
2009-04-14,76.295000000000002
2009-04-15,76.370999999999995
2009-04-16,75.813999999999993
2009-04-17,76.706999999999994
2009-04-20,80.492000000000004
2009-04-21,80.727000000000004
2009-04-22,78.391000000000005
2009-04-23,76.959999999999994
2009-04-24,77.313999999999993
2009-04-27,75.016000000000005
2009-04-28,72.983999999999995
2009-04-29,73.927000000000007
2009-04-30,73.661000000000001
2009-05-04,75.477999999999994
2009-05-05,75.364000000000004
2009-05-06,74.236999999999995
2009-05-07,74.078999999999994
2009-05-08,74.396000000000001
2009-05-11,73.706000000000003
2009-05-12,73.75
2009-05-13,73.236999999999995
2009-05-14,73.661000000000001
2009-05-15,73.445999999999998
2009-05-18,74.983999999999995
2009-05-19,74.25
2009-05-20,73.483999999999995
2009-05-21,72.438999999999993
2009-05-22,
2009-05-25,71.768000000000001
2009-05-26,71.509
2009-05-27,72.661000000000001
2009-06-01,74.554000000000002
2009-06-02,75.896000000000001
2009-06-03,75.795000000000002
2009-06-04,75.504000000000005
2009-06-05,79.808999999999997
2009-06-08,80.784000000000006
2009-06-09,83.087999999999994
2009-06-10,83.126000000000005
2009-06-11,84.385999999999996
2009-06-12,82.688999999999993
2009-06-15,86.254000000000005
2009-06-16,85.905000000000001
2009-06-17,87.146000000000001
2009-06-18,87.286000000000001
2009-06-19,86.683999999999997
2009-06-22,84.183000000000007
2009-06-23,84.436999999999998
2009-06-24,83.563000000000002
2009-06-25,86.031999999999996
2009-06-26,86.734999999999999
2009-06-29,93.522000000000006
2009-06-30,93.704999999999998
2009-07-01,92.944999999999993
2009-07-02,94.412999999999997
2009-07-03,93.117999999999995
2009-07-06,91.840999999999994
2009-07-07,92.875
2009-07-08,91.847999999999999
2009-07-09,93.941000000000003
2009-07-10,97.105999999999995
2009-07-13,97.808000000000007
2009-07-14,97.826999999999998
2009-07-15,95.739999999999995
2009-07-16,94.731999999999999
2009-07-17,94.388000000000005
2009-07-20,94.515000000000001
2009-07-21,94.010999999999996
2009-07-22,94.069000000000003
2009-07-23,93.346999999999994
2009-07-24,93.807000000000002
2009-07-27,97.706000000000003
2009-07-28,97.763000000000005
2009-07-29,94.450999999999993
2009-07-30,95.613
2009-07-31,95.733999999999995
2009-08-03,99.364999999999995
2009-08-04,98.356999999999999
2009-08-05,104.509
2009-08-06,105.33799999999999
2009-08-07,104.57899999999999
2009-08-10,104.336
2009-08-11,108.48399999999999
2009-08-12,106.098
2009-08-13,103.979
2009-08-14,100.68600000000001
2009-08-17,95.427999999999997
2009-08-18,95.816999999999993
2009-08-19,95.471999999999994
2009-08-20,96.991
2009-08-21,99.876000000000005
2009-08-24,101.08799999999999
2009-08-25,99.492999999999995
2009-08-26,101.586
2009-08-27,102.958
2009-08-28,101.637
2009-08-31,95.715000000000003
2009-09-01,96.709999999999994
2009-09-02,96.245000000000005
2009-09-03,98.981999999999999
2009-09-04,99.147999999999996
2009-09-07,103.309
2009-09-08,106.21899999999999
2009-09-09,104.872
2009-09-10,105.90000000000001
2009-09-11,106.423
2009-09-14,106.621
2009-09-15,105.64400000000001
2009-09-16,105.14
2009-09-17,105.14700000000001
2009-09-18,103.877
2009-09-21,105.56100000000001
2009-09-22,108.223
2009-09-23,105.41500000000001
2009-09-24,103.137
2009-09-25,104.968
2009-09-28,104.71899999999999
2009-09-29,103.532
2009-09-30,105.20399999999999
2009-10-09,107.438
2009-10-12,106.583
2009-10-13,105.861
2009-10-14,104.834
2009-10-15,102.83
2009-10-16,102.09
2009-10-19,103.69199999999999
2009-10-20,105.568
2009-10-21,102.67100000000001
2009-10-22,101.414
2009-10-23,101.66200000000001
2009-10-26,99.927000000000007
