2009-01-05,1880.72
2009-01-06,1937.1500000000001
2009-01-07,1924.01
2009-01-08,1878.1800000000001
2009-01-09,1904.8599999999999
2009-01-12,1900.3499999999999
2009-01-13,1863.3699999999999
2009-01-14,1928.8699999999999
2009-01-15,1920.21
2009-01-16,1954.4400000000001
2009-01-19,1986.6700000000001
2009-01-20,1994.1099999999999
2009-01-21,1985.02
2009-01-22,2004.95
2009-01-23,1990.6600000000001
2009-02-02,2011.6800000000001
2009-02-03,2060.8099999999999
2009-02-04,2107.75
2009-02-05,2098.02
2009-02-06,2181.2399999999998
2009-02-09,2224.71
2009-02-10,2265.1599999999999
2009-02-11,2260.8200000000002
2009-02-12,2248.0900000000001
2009-02-13,2320.79
2009-02-16,2389.3899999999999
2009-02-17,2319.4400000000001
2009-02-18,2209.8600000000001
2009-02-19,2227.1199999999999
2009-02-20,2261.48
2009-02-23,2305.7800000000002
2009-02-24,2200.6500000000001
2009-02-25,2206.5700000000002
2009-02-26,2121.25
2009-02-27,2082.8499999999999
2009-03-02,2093.4499999999998
2009-03-03,2071.4299999999998
2009-03-04,2198.1100000000001
2009-03-05,2221.0799999999999
2009-03-06,2193.0100000000002
2009-03-09,2118.75
2009-03-10,2158.5700000000002
2009-03-11,2139.02
2009-03-12,2133.8800000000001
2009-03-13,2128.8499999999999
2009-03-16,2153.29
2009-03-17,2218.3299999999999
2009-03-18,2223.73
2009-03-19,2265.7600000000002
2009-03-20,2281.0900000000001
2009-03-23,2325.48
2009-03-24,2338.4200000000001
2009-03-25,2291.5500000000002
2009-03-26,2361.6999999999998
2009-03-27,2374.4400000000001
2009-03-30,2358.04
2009-03-31,2373.21
2009-04-01,2408.02
2009-04-02,2425.29
2009-04-03,2419.7800000000002
2009-04-07,2439.1799999999998
2009-04-08,2347.3899999999999
2009-04-09,2379.8800000000001
2009-04-10,2444.23
2009-04-13,2513.6999999999998
2009-04-14,2527.1799999999998
2009-04-15,2536.0599999999999
2009-04-16,2534.1300000000001
2009-04-17,2503.9400000000001
2009-04-20,2557.46
2009-04-21,2535.8299999999999
2009-04-22,2461.3499999999999
2009-04-23,2463.9499999999998
2009-04-24,2448.5900000000001
2009-04-27,2405.3499999999999
2009-04-28,2401.4400000000001
2009-04-29,2468.1900000000001
2009-04-30,2477.5700000000002
2009-05-04,2559.9099999999999
2009-05-05,2567.3400000000001
2009-05-06,2592.52
2009-05-07,2597.4499999999998
2009-05-08,2625.6500000000001
2009-05-11,2579.75
2009-05-12,2618.1700000000001
2009-05-13,2663.77
2009-05-14,2639.8899999999999
2009-05-15,2645.2600000000002
2009-05-18,2652.7800000000002
2009-05-19,2676.6799999999998
2009-05-20,2651.4099999999999
2009-05-21,2610.6199999999999
2009-05-22,2597.5999999999999
2009-05-25,2610.0100000000002
2009-05-26,2588.5700000000002
2009-05-27,2632.9299999999998
2009-06-01,2721.2800000000002
2009-06-02,2724.3000000000002
2009-06-03,2778.5900000000001
2009-06-04,2767.2399999999998
2009-06-05,2753.8899999999999
2009-06-08,2768.3400000000001
2009-06-09,2787.8899999999999
2009-06-10,2816.25
2009-06-11,2797.3200000000002
2009-06-12,2743.7600000000002
2009-06-15,2789.5500000000002
2009-06-16,2776.02
2009-06-17,2810.1199999999999
2009-06-18,2853.9000000000001
2009-06-19,2880.4899999999998
2009-06-22,2896.3000000000002
2009-06-23,2892.6999999999998
2009-06-24,2922.3000000000002
2009-06-25,2925.0500000000002
2009-06-26,2928.21
2009-06-29,2975.3099999999999
2009-06-30,2959.3600000000001
2009-07-01,3008.1500000000001
2009-07-02,3060.25
2009-07-03,3088.3699999999999
2009-07-06,3124.6700000000001
2009-07-07,3089.4499999999998
2009-07-08,3080.77
2009-07-09,3123.0300000000002
2009-07-10,3113.9299999999998
2009-07-13,3080.5599999999999
2009-07-14,3145.1599999999999
2009-07-15,3188.5500000000002
2009-07-16,3183.7399999999998
2009-07-17,3189.7399999999998
2009-07-20,3266.9200000000001
2009-07-21,3213.21
2009-07-22,3296.6100000000001
2009-07-23,3328.4899999999998
2009-07-24,3372.5999999999999
2009-07-27,3435.21
2009-07-28,3438.3699999999999
2009-07-29,3266.4299999999998
2009-07-30,3321.5599999999999
2009-07-31,3412.0599999999999
2009-08-03,3462.5900000000001
2009-08-04,3471.4400000000001
2009-08-05,3428.5
2009-08-06,3356.3299999999999
2009-08-07,3260.6900000000001
2009-08-10,3249.7600000000002
2009-08-11,3264.73
2009-08-12,3112.7199999999998
2009-08-13,3140.5599999999999
2009-08-14,3046.9699999999998
2009-08-17,2870.6300000000001
2009-08-18,2910.8800000000001
2009-08-19,2785.5799999999999
2009-08-20,2911.5799999999999
2009-08-21,2960.77
2009-08-24,2993.4299999999998
2009-08-25,2915.8000000000002
2009-08-26,2967.5900000000001
2009-08-27,2946.4000000000001
2009-08-28,2860.6900000000001
2009-08-31,2667.75
2009-09-01,2683.7199999999998
2009-09-02,2714.9699999999998
2009-09-03,2845.02
2009-09-04,2861.6100000000001
2009-09-07,2881.1199999999999
2009-09-08,2930.48
2009-09-09,2946.2600000000002
2009-09-10,2924.8800000000001
2009-09-11,2989.79
2009-09-14,3026.7399999999998
2009-09-15,3033.73
2009-09-16,2999.71
2009-09-17,3060.2600000000002
2009-09-18,2962.6700000000001
2009-09-21,2967.0100000000002
2009-09-22,2897.5500000000002
2009-09-23,2842.7199999999998
2009-09-24,2853.5500000000002
2009-09-25,2838.8400000000001
2009-09-28,2763.52
2009-09-29,2754.54
2009-09-30,2779.4299999999998
2009-10-09,2911.7199999999998
2009-10-12,2894.48
