,市值,成本,手续费,收益,收益率,日期
63,7927.1999999999998,7820.1100000000006,2.4100000000000001,1.0136941807723931,0.01369418077239315,20180614
64,7982.3999999999996,7820.1100000000006,2.4100000000000001,1.0207529050102875,0.020752905010287481,20180615
65,7801.4000000000005,7820.1100000000006,2.4100000000000001,0.99760745053458322,-0.0023925494654167823,20180619
66,7828.6000000000004,7820.1100000000006,2.4100000000000001,1.0010856624778934,0.0010856624778934343,20180620
67,7878.5,7820.1100000000006,2.4100000000000001,1.0074666468885987,0.0074666468885986603,20180621
68,8975.6000000000004,8923.9399999999987,2.7400000000000002,1.0057889228300505,0.0057889228300505025,20180622
69,8885.5,8923.9399999999987,2.7400000000000002,0.99569248560613377,-0.0043075143938662297,20180625
70,8767.0,8923.9399999999987,2.7400000000000002,0.98241359758133751,-0.017586402418662495,20180626
71,8638.6000000000004,8923.9399999999987,2.7400000000000002,0.9680253341013052,-0.031974665898694798,20180627
72,8582.6000000000004,8923.9399999999987,2.7400000000000002,0.96175007900097953,-0.03824992099902047,20180628
73,8788.7000000000007,8923.9399999999987,2.7400000000000002,0.9848452589327138,-0.015154741067286204,20180629
74,9493.0,9755.3899999999994,2.9900000000000002,0.97310307430046372,-0.026896925699536278,20180702
75,9622.6000000000004,9755.3899999999994,2.9900000000000002,0.986388037792441,-0.013611962207559003,20180703
76,9482.6000000000004,9755.3899999999994,2.9900000000000002,0.97203699698320634,-0.027963003016793664,20180704
77,9451.2000000000007,9755.3899999999994,2.9900000000000002,0.96881826354456368,-0.031181736455436315,20180705
78,9567.3999999999996,9755.3899999999994,2.9900000000000002,0.98072962741622838,-0.019270372583771622,20180706
79,9855.5999999999985,9755.3899999999994,2.9900000000000002,1.0102722699963813,0.010272269996381311,20180709
80,9932.4000000000015,9755.3899999999994,2.9900000000000002,1.0181448409545903,0.018144840954590347,20180710
81,10097.299999999999,10099.889999999999,3.0900000000000007,0.99974356156354172,-0.0002564384364582839,20180711
82,10258.0,10099.889999999999,3.0900000000000007,1.0156546259414707,0.015654625941470712,20180712
83,10320.799999999999,10099.889999999999,3.0900000000000007,1.0218725154432375,0.021872515443237539,20180713
84,10259.5,10099.889999999999,3.0900000000000007,1.0158031424104619,0.015803142410461879,20180716
85,10175.9,10099.889999999999,3.0900000000000007,1.0075258245386831,0.0075258245386831124,20180717
86,10234.299999999999,10099.889999999999,3.0900000000000007,1.0133080657314089,0.013308065731408858,20180718
87,10263.300000000001,10099.889999999999,3.0900000000000007,1.0161793841319064,0.016179384131906449,20180719
88,11067.0,10797.299999999999,3.3000000000000007,1.0249784668389321,0.024978466838932123,20180720
89,11083.9,10797.299999999999,3.3000000000000007,1.0265436729552759,0.026543672955275932,20180723
90,11268.700000000001,10797.299999999999,3.3000000000000007,1.0436590629138767,0.043659062913876667,20180724
91,11287.0,10797.299999999999,3.3000000000000007,1.0453539310753615,0.045353931075361453,20180725
92,11229.700000000001,10797.299999999999,3.3000000000000007,1.040047048799237,0.040047048799237039,20180726
93,11220.599999999999,10797.299999999999,3.3000000000000007,1.0392042455058208,0.039204245505820801,20180727
94,11164.200000000001,10797.299999999999,3.3000000000000007,1.0339807174015727,0.033980717401572713,20180730
95,11762.299999999999,11512.720000000001,3.5200000000000005,1.0216786302455021,0.021678630245502095,20180731
96,11698.9,11512.720000000001,3.5200000000000005,1.0161716779353618,0.016171677935361783,20180801
97,11579.5,11512.720000000001,3.5200000000000005,1.005800540619419,0.0058005406194190368,20180802
98,11671.700000000001,11512.720000000001,3.5200000000000005,1.0138090737896865,0.013809073789686543,20180803
