Date,spy,agg
2010-06-25,90.392814636230469,84.363235473632812
2010-06-28,90.10791015625,84.521347045898438
2010-06-29,87.325820922851562,84.774276733398438
2010-06-30,86.496238708496094,84.782218933105469
2010-07-01,86.11077880859375,84.737808227539062
2010-07-02,85.641502380371094,84.618896484375
2010-07-06,86.202934265136719,84.880516052246094
2010-07-07,88.917999267578125,84.769523620605469
2010-07-08,89.797874450683594,84.753684997558594
2010-07-09,90.468254089355469,84.626800537109375
2010-07-12,90.526924133300781,84.721923828125
2010-07-13,91.892829895019531,84.507888793945312
2010-07-14,91.884429931640625,84.793327331542969
2010-07-15,91.909576416015625,84.912246704101562
2010-07-16,89.378913879394531,85.173858642578125
2010-07-19,89.906822204589844,85.094558715820312
2010-07-20,90.904014587402344,85.031158447265625
2010-07-21,89.722442626953125,85.403770446777344
2010-07-22,91.725242614746094,85.324531555175781
2010-07-23,92.521316528320312,85.173858642578125
2010-07-26,93.484954833984375,85.158012390136719
2010-07-27,93.476615905761719,85.126327514648438
2010-07-28,92.873252868652344,85.284835815429688
2010-07-29,92.420745849609375,85.364128112792969
2010-07-30,92.40399169921875,85.506858825683594
2010-08-02,94.490554809570312,85.390823364257812
2010-08-03,94.038070678710938,85.446487426757812
2010-08-04,94.666534423828125,85.29541015625
2010-08-05,94.56597900390625,85.398750305175781
2010-08-06,94.180511474609375,85.565681457519531
2010-08-09,94.683311462402344,85.565681457519531
2010-08-10,94.172119140625,85.708808898925781
2010-08-11,91.591156005859375,85.788291931152344
2010-08-12,91.029693603515625,85.653160095214844
2010-08-13,90.761550903320312,85.851921081542969
2010-08-16,90.719657897949219,86.138099670410156
2010-08-17,91.834175109863281,86.034736633300781
2010-08-18,92.001754760742188,85.939338684082031
2010-08-19,90.401229858398438,86.21759033203125
2010-08-20,90.10791015625,86.09832763671875
2010-08-23,89.764358520507812,86.185768127441406
2010-08-24,88.431953430175781,86.527633666992188
2010-08-25,88.775535583496094,86.328880310058594
2010-08-26,88.180564880371094,86.440185546875
2010-08-27,89.546501159667969,85.963188171386719
2010-08-30,88.247596740722656,86.543548583984375
2010-08-31,88.247596740722656,86.607147216796875
2010-09-01,90.887229919433594,86.42218017578125
2010-09-02,91.73358154296875,86.310585021972656
2010-09-03,92.923530578613281,86.111328125
2010-09-07,91.876068115234375,86.358436584472656
2010-09-08,92.521316528320312,86.294654846191406
2010-09-09,92.948684692382812,85.880081176757812
2010-09-10,93.417953491210938,85.69677734375
2010-09-13,94.457054138183594,85.888099670410156
2010-09-14,94.398399353027344,86.199005126953125
2010-09-15,94.758705139160156,86.039543151855469
2010-09-16,94.733573913574219,85.89605712890625
2010-09-17,94.768943786621094,86.007637023925781
2010-09-20,96.218009948730469,86.039543151855469
2010-09-21,96.02423095703125,86.406211853027344
2010-09-22,95.552467346191406,86.430122375488281
2010-09-23,94.777381896972656,86.525840759277344
2010-09-24,96.731895446777344,86.206962585449219
2010-09-27,96.268547058105469,86.501914978027344
2010-09-28,96.605537414550781,86.709182739257812
2010-09-29,96.437042236328125,86.6453857421875
2010-09-30,96.150604248046875,86.613533020019531
2010-10-01,96.554969787597656,86.513618469238281
2010-10-04,95.830459594726562,86.657440185546875
2010-10-05,97.759735107421875,86.657440185546875
2010-10-06,97.751274108886719,86.745361328125
2010-10-07,97.633346557617188,86.785362243652344
2010-10-08,98.180931091308594,86.961135864257812
2010-10-11,98.27362060546875,86.913223266601562
2010-10-12,98.576904296875,86.825279235839844
2010-10-13,99.343544006347656,86.817276000976562
2010-10-14,98.956008911132812,86.497642517089844
2010-10-15,99.158203125,86.321861267089844
2010-10-18,99.646827697753906,86.625518798828125
2010-10-19,98.341026306152344,86.697410583496094
2010-10-20,99.301422119140625,86.801300048828125
2010-10-21,99.520469665527344,86.665451049804688
2010-10-22,99.705810546875,86.7054443359375
2010-10-25,100.00066375732422,86.713409423828125
2010-10-26,100.01753234863281,86.513618469238281
2010-10-27,99.7310791015625,86.345779418945312
2010-10-28,99.7479248046875,86.561561584472656
2010-10-29,99.823722839355469,86.745361328125
2010-11-01,99.857460021972656,86.710121154785156
2010-11-02,100.64936828613281,86.862373352050781
2010-11-03,101.05374908447266,86.846336364746094
2010-11-04,102.99984741210938,87.262924194335938
2010-11-05,103.38736724853516,87.022560119628906
2010-11-08,103.19361114501953,86.982551574707031
2010-11-09,102.45225524902344,86.557899475097656
2010-11-10,102.86503601074219,86.485763549804688
2010-11-11,102.47750091552734,86.477775573730469
2010-11-12,101.26438140869141,86.133277893066406
2010-11-15,101.12114715576172,85.660575866699219
2010-11-16,99.545738220214844,85.868904113769531
2010-11-17,99.596282958984375,85.892906188964844
2010-11-18,101.06219482421875,85.868904113769531
2010-11-19,101.34019470214844,85.965065002441406
2010-11-22,101.25594329833984,86.173332214355469
2010-11-23,99.790054321289062,86.261421203613281
2010-11-24,101.26438140869141,85.844863891601562
2010-11-26,100.08492279052734,86.021110534667969
2010-11-29,100.38820648193359,86.07720947265625
2010-11-30,99.823722839355469,86.021110534667969
2010-12-01,101.94676208496094,85.572532653808594
2010-12-02,103.25258636474609,85.403465270996094
2010-12-03,103.53059387207031,85.572532653808594
2010-12-06,103.42107391357422,85.886604309082031
2010-12-07,103.48005676269531,85.218223571777344
2010-12-08,103.85915374755859,84.807525634765625
2010-12-09,104.26354217529297,84.960525512695312
2010-12-10,104.87010955810547,84.79949951171875
2010-12-13,104.93749237060547,84.855819702148438
2010-12-14,105.03017425537109,84.380714416503906
2010-12-15,104.54999542236328,84.235755920410156
2010-12-16,105.15655517578125,84.396827697753906
2010-12-17,105.26917266845703,84.855819702148438
2010-12-20,105.52326965332031,84.912223815917969
2010-12-21,106.19232177734375,85.073249816894531
2010-12-22,106.52259063720703,84.976608276367188
2010-12-23,106.37015533447266,84.815582275390625
2010-12-27,106.41251373291016,85.057174682617188
2010-12-28,106.56492614746094,84.5594482421875
2010-12-29,106.64118194580078,85.157341003417969
2010-12-30,106.47176361083984,85.092735290527344
2010-12-31,106.49718475341797,85.440170288085938
2011-01-03,107.59814453125,85.343116760253906
2011-01-04,107.53887939453125,85.367401123046875
2011-01-05,108.09783935546875,84.955375671386719
2011-01-06,107.8861083984375,84.971519470214844
2011-01-07,107.67439270019531,85.246177673339844
2011-01-10,107.53887939453125,85.472450256347656
2011-01-11,107.91999053955078,85.30279541015625
2011-01-12,108.89390563964844,85.294708251953125
2011-01-13,108.71608734130859,85.601730346679688
2011-01-14,109.50366973876953,85.423965454101562
2011-01-18,109.68998718261719,85.367401123046875
2011-01-19,108.61444854736328,85.383590698242188
2011-01-20,108.47045135498047,85.060401916503906
2011-01-21,108.71608734130859,85.327033996582031
2011-01-24,109.33430480957031,85.278564453125
2011-01-25,109.39356994628906,85.545173645019531
2011-01-26,109.81704711914062,85.262367248535156
2011-01-27,110.08804321289062,85.407852172851562
2011-01-28,108.16557312011719,85.52899169921875
2011-01-31,108.97859191894531,85.367401123046875
2011-02-01,110.72322082519531,85.185882568359375
2011-02-02,110.51150512695312,85.088630676269531
2011-02-03,110.75707244873047,84.772598266601562
2011-02-04,111.07040405273438,84.48895263671875
2011-02-07,111.76491546630859,84.521408081054688
2011-02-08,112.27301025390625,84.27825927734375
2011-02-09,112.01896667480469,84.432258605957031
2011-02-10,112.06131744384766,84.18914794921875
2011-02-11,112.73035430908203,84.521408081054688
2011-02-14,113.00136566162109,84.561920166015625
2011-02-15,112.64563751220703,84.667236328125
2011-02-16,113.3570556640625,84.667236328125
2011-02-17,113.69581604003906,84.869834899902344
2011-02-18,113.93295288085938,84.837448120117188
2011-02-22,111.64633941650391,85.145378112792969
2011-02-23,110.96033477783203,85.210220336914062
2011-02-24,110.88410949707031,85.226402282714844
2011-02-25,112.06977844238281,85.45330810546875
2011-02-28,112.76422119140625,85.615409851074219
2011-03-01,110.88410949707031,85.546318054199219
2011-03-02,111.12125396728516,85.408233642578125
2011-03-03,113.03524780273438,85.107521057128906
2011-03-04,112.1883544921875,85.335037231445312
2011-03-07,111.30757904052734,85.37567138671875
2011-03-08,112.281494140625,85.310676574707031
2011-03-09,112.12058258056641,85.513870239257812
2011-03-10,110.04568481445312,85.814483642578125
2011-03-11,110.80789947509766,85.830703735351562
2011-03-14,110.13886260986328,85.879470825195312
2011-03-15,108.87699127197266,85.9119873046875
2011-03-16,106.86138153076172,86.155754089355469
2011-03-17,108.27567291259766,86.098846435546875
2011-03-18,108.66949462890625,86.066368103027344
2011-03-21,110.35365295410156,85.863227844238281
2011-03-22,109.97086334228516,85.871353149414062
2011-03-23,110.28559875488281,85.830703735351562
2011-03-24,111.34027099609375,85.595062255859375
2011-03-25,111.6805419921875,85.521942138671875
2011-03-28,111.40837097167969,85.481292724609375
2011-03-29,112.15686798095703,85.37567138671875
2011-03-30,112.93088531494141,85.521942138671875
2011-03-31,112.77777099609375,85.424385070800781
2011-04-01,113.25408935546875,85.54095458984375
2011-04-04,113.34764099121094,85.679527282714844
2011-04-05,113.33065032958984,85.500259399414062
2011-04-06,113.68787384033203,85.247589111328125
2011-04-07,113.39868927001953,85.377975463867188
2011-04-08,113.00742340087891,85.214973449707031
2011-04-11,112.66720581054688,85.296524047851562
2011-04-12,111.82514190673828,85.622467041015625
2011-04-13,111.81664276123047,85.712135314941406
2011-04-14,111.90167236328125,85.630622863769531
2011-04-15,112.30996704101562,85.940330505371094
2011-04-18,111.05111694335938,86.0870361328125
2011-04-19,111.68903350830078,86.258155822753906
2011-04-20,113.21156311035156,86.13592529296875
2011-04-21,113.78995513916016,86.192962646484375
2011-04-25,113.6708984375,86.241851806640625
2011-04-26,114.64902496337891,86.559700012207031
2011-04-27,115.39752960205078,86.486358642578125
2011-04-28,115.77178955078125,86.690086364746094
2011-04-29,116.04400634765625,86.763465881347656
2011-05-02,115.86537933349609,86.809249877929688
2011-05-03,115.44857788085938,86.833770751953125
2011-05-04,114.68305206298828,86.997268676757812
2011-05-05,113.64537811279297,87.193412780761719
2011-05-06,114.14720916748047,87.185264587402344
2011-05-09,114.58948516845703,87.283317565917969
2011-05-10,115.567626953125,87.128028869628906
2011-05-11,114.35133361816406,87.283317565917969
2011-05-12,114.89571380615234,87.152534484863281
2011-05-13,114.01111602783203,87.291526794433594
2011-05-16,113.28810882568359,87.479484558105469
2011-05-17,113.27111053466797,87.577613830566406
2011-05-18,114.2833251953125,87.438644409179688
2011-05-19,114.55548095703125,87.373245239257812
2011-05-20,113.64537811279297,87.454994201660156
2011-05-23,112.32696533203125,87.528564453125
2011-05-24,112.23341369628906,87.561256408691406
2011-05-25,112.60765838623047,87.544876098632812
2011-05-26,113.12651824951172,87.732902526855469
2011-05-27,113.56031036376953,87.81463623046875
2011-05-31,114.74259948730469,87.839187622070312
2011-06-01,112.16535186767578,88.218765258789062
2011-06-02,112.04627990722656,87.866226196289062
2011-06-03,110.93202972412109,87.980987548828125
2011-06-06,109.75824737548828,87.997344970703125
2011-06-07,109.69020080566406,88.177742004394531
2011-06-08,109.23085784912109,88.251533508300781
2011-06-09,110.06443786621094,88.120338439941406
2011-06-10,108.53340911865234,88.112136840820312
2011-06-13,108.61844635009766,87.997344970703125
2011-06-14,109.99641418457031,87.759635925292969
2011-06-15,108.04006195068359,87.980987548828125
2011-06-16,108.27822875976562,88.038383483886719
2011-06-17,108.60135650634766,88.120338439941406
2011-06-20,109.15692901611328,88.005638122558594
2011-06-21,110.65282440185547,88.087570190429688
2011-06-22,109.98609924316406,88.030181884765625
2011-06-23,109.66983795166016,88.317092895507812
2011-06-24,108.39619445800781,88.235137939453125
2011-06-27,109.36212158203125,88.079330444335938
2011-06-28,110.78959655761719,87.726814270019531
2011-06-29,111.73843383789062,87.464508056640625
2011-06-30,112.80693817138672,87.448143005371094
2011-07-01,114.47378540039062,87.476089477539062
2011-07-05,114.37973785400391,87.813133239746094
2011-07-06,114.51653289794922,87.862480163574219
2011-07-07,115.70465850830078,87.615859985351562
2011-07-08,114.88405609130859,88.068023681640625
2011-07-11,112.80693817138672,88.306465148925781
2011-07-12,112.31968688964844,88.380462646484375
2011-07-13,112.69577789306641,88.553092956542969
2011-07-14,111.91792297363281,88.331092834472656
2011-07-15,112.56756591796875,88.454429626464844
2011-07-18,111.64442443847656,88.3228759765625
2011-07-19,113.45653533935547,88.511978149414062
2011-07-20,113.38818359375,88.372207641601562
2011-07-21,114.96099853515625,88.232444763183594
2011-07-22,115.03794097900391,88.421546936035156
2011-07-25,114.39683532714844,88.166679382324219
2011-07-26,113.96942901611328,88.372207641601562
2011-07-27,111.6358642578125,88.224212646484375
2011-07-28,111.31101989746094,88.396881103515625
2011-07-29,110.55025482177734,88.923065185546875
2011-08-01,110.08016967773438,89.13739013671875
2011-08-02,107.26786041259766,89.516670227050781
2011-08-03,107.84912872314453,89.607292175292969
2011-08-04,102.79732513427734,90.085464477539062
2011-08-05,102.64344787597656,89.491920471191406
2011-08-08,95.958969116210938,89.533126831054688
2011-08-09,100.42098999023438,90.060760498046875
2011-08-10,95.984603881835938,90.79449462890625
2011-08-11,100.29275512695312,89.665046691894531
2011-08-12,100.96804809570312,90.060760498046875
2011-08-15,103.10503387451172,90.200904846191406
2011-08-16,102.22457885742188,90.390548706054688
2011-08-17,102.29299163818359,90.538948059082031
2011-08-18,97.882240295410156,90.67083740234375
2011-08-19,96.283790588378906,90.712051391601562
2011-08-22,96.360725402832031,90.596656799316406
2011-08-23,99.532020568847656,90.382255554199219
2011-08-24,100.93385314941406,89.871139526367188
2011-08-25,99.395225524902344,90.052528381347656
2011-08-26,100.83981323242188,90.176177978515625
2011-08-29,103.73758697509766,90.077247619628906
2011-08-30,104.0111083984375,90.357559204101562
2011-08-31,104.47269439697266,90.275123596191406
2011-09-01,103.37857055664062,90.565940856933594
2011-09-02,100.73726654052734,90.838569641113281
2011-09-06,100.00212860107422,91.078178405761719
2011-09-07,102.82295989990234,90.863334655761719
2011-09-08,101.75446319580078,90.888137817382812
2011-09-09,99.087509155273438,91.012031555175781
2011-09-12,99.728622436523438,90.830314636230469
2011-09-13,100.64323425292969,90.863334655761719
2011-09-14,102.03656768798828,90.879890441894531
2011-09-15,103.79742431640625,90.615501403808594
2011-09-16,104.41175079345703,90.747695922851562
2011-09-19,103.37210083007812,90.945991516113281
2011-09-20,103.25182342529297,91.12774658203125
2011-09-21,100.21019744873047,91.276466369628906
2011-09-22,96.970947265625,91.540863037109375
2011-09-23,97.555198669433594,91.069908142089844
2011-09-26,99.875099182128906,90.863334655761719
2011-09-27,100.99208831787109,90.739425659179688
2011-09-28,98.929939270019531,90.665046691894531
2011-09-29,99.711837768554688,90.631988525390625
2011-09-30,97.220130920410156,90.970771789550781
2011-10-03,94.453453063964844,91.342445373535156
2011-10-04,96.524147033691406,91.060997009277344
2011-10-05,98.311302185058594,90.754692077636719
2011-10-06,100.08989715576172,90.60565185546875
2011-10-07,99.419708251953125,90.423545837402344
2011-10-10,102.74490356445312,90.241462707519531
2011-10-11,102.84797668457031,90.456680297851562
2011-10-12,103.75016784667969,90.282814025878906
2011-10-13,103.54393005371094,90.332527160644531
2011-10-14,105.31391906738281,90.183509826660156
2011-10-17,103.30339050292969,90.539474487304688
2011-10-18,105.32252502441406,90.440132141113281
2011-10-19,104.07663726806641,90.572563171386719
2011-10-20,104.53203582763672,90.522895812988281
2011-10-21,106.51683807373047,90.572563171386719
2011-10-24,107.82282257080078,90.43182373046875
2011-10-25,105.72634887695312,90.895408630371094
2011-10-26,106.80036926269531,90.647087097167969
2011-10-27,110.52078247070312,90.299369812011719
2011-10-28,110.49497985839844,90.65533447265625
2011-10-31,107.83143615722656,91.085830688476562
2011-11-01,104.82416534423828,91.52325439453125
2011-11-02,106.53400421142578,91.52325439453125
2011-11-03,108.47583770751953,91.324020385742188
2011-11-04,107.81422424316406,91.299125671386719
2011-11-07,108.48442840576172,91.373847961425781
2011-11-08,109.87633514404297,91.249336242675781
2011-11-09,105.82086944580078,91.407028198242188
2011-11-10,106.81756591796875,91.23272705078125
2011-11-11,108.828125,91.124839782714844
2011-11-14,107.79705810546875,91.199539184570312
2011-11-15,108.32976531982422,91.083320617675781
2011-11-16,106.61133575439453,91.050155639648438
2011-11-17,104.91868591308594,91.000335693359375
2011-11-18,104.80698394775391,90.98370361328125
2011-11-21,102.81360626220703,90.967140197753906
2011-11-22,102.4097900390625,91.033523559570312
2011-11-23,100.15003204345703,91.116569519042969
2011-11-25,99.961006164550781,90.992042541503906
2011-11-28,102.8565673828125,90.98370361328125
2011-11-29,103.14870452880859,91.016983032226562
2011-11-30,107.39324951171875,90.784523010253906
2011-12-01,107.37605285644531,90.816238403320312
2011-12-02,107.28152465820312,91.049903869628906
2011-12-05,108.45006561279297,91.149993896484375
2011-12-06,108.48442840576172,91.066543579101562
2011-12-07,108.88825225830078,91.233436584472656
2011-12-08,106.49964141845703,91.325241088867188
2011-12-09,108.30398559570312,91.275146484375
2011-12-12,106.72303771972656,91.300186157226562
2011-12-13,105.72634887695312,91.483779907226562
2011-12-14,104.60078430175781,91.709060668945312
2011-12-15,104.97883605957031,91.517166137695312
2011-12-16,105.13447570800781,91.825859069824219
2011-12-19,104.01042175292969,91.917625427246094
2011-12-20,107.15779113769531,91.79248046875
2011-12-21,107.36531066894531,91.558868408203125
2011-12-22,108.31642913818359,91.700721740722656
2011-12-23,109.28484344482422,91.592231750488281
2011-12-27,109.37132263183594,91.757530212402344
2011-12-28,107.93598937988281,91.916069030761719
2011-12-29,109.0513916015625,92.133049011230469
2011-12-30,108.51532745361328,92.016250610351562
2012-01-03,110.24462890625,91.832611083984375
2012-01-04,110.41755676269531,91.707405090332031
2012-01-05,110.7115478515625,91.832611083984375
2012-01-06,110.42620849609375,91.907722473144531
2012-01-09,110.69425964355469,91.832611083984375
2012-01-10,111.65404510498047,91.807571411132812
2012-01-11,111.71455383300781,92.133049011230469
2012-01-12,111.98258972167969,92.057937622070312
2012-01-13,111.40327453613281,92.266639709472656
2012-01-17,111.83563232421875,92.291648864746094
2012-01-18,113.07209777832031,92.174766540527344
2012-01-19,113.66870880126953,92.024574279785156
2012-01-20,114.0924072265625,91.790878295898438
2012-01-23,113.79837036132812,91.715728759765625
2012-01-24,113.66870880126953,91.790878295898438
2012-01-25,114.61982727050781,91.924423217773438
2012-01-26,114.03188323974609,92.108001708984375
2012-01-27,113.98001098632812,92.258285522460938
2012-01-30,113.59088134765625,92.525314331054688
2012-01-31,113.54766082763672,92.68389892578125
2012-02-01,114.54201507568359,92.520774841308594
2012-02-02,114.72357940673828,92.545845031738281
2012-02-03,116.33186340332031,92.504043579101562
2012-02-06,116.25405120849609,92.570945739746094
2012-02-07,116.54804229736328,92.478919982910156
2012-02-08,116.89389801025391,92.403633117675781
2012-02-09,117.04090118408203,92.252983093261719
2012-02-10,116.17623138427734,92.37847900390625
2012-02-13,117.04090118408203,92.412025451660156
2012-02-14,116.89389801025391,92.487335205078125
2012-02-15,116.34915924072266,92.453826904296875
2012-02-16,117.63751983642578,92.437095642089844
2012-02-17,117.94877624511719,92.319938659667969
2012-02-21,118.00066375732422,92.177696228027344
2012-02-22,117.62020874023438,92.437095642089844
2012-02-23,118.13901519775391,92.512359619140625
2012-02-24,118.39842224121094,92.537483215332031
2012-02-27,118.5972900390625,92.830337524414062
2012-02-28,118.94315338134766,92.763427734375
2012-02-29,118.47624206542969,92.671363830566406
2012-03-01,119.09015655517578,92.484291076660156
2012-03-02,118.72698974609375,92.685615539550781
2012-03-05,118.24276733398438,92.551406860351562
2012-03-06,116.51347351074219,92.735916137695312
2012-03-07,117.32624816894531,92.652061462402344
2012-03-08,118.49351501464844,92.442359924316406
2012-03-09,118.95184326171875,92.425628662109375
2012-03-12,118.96044921875,92.50946044921875
2012-03-13,121.10478973388672,92.199150085449219
2012-03-14,120.97512054443359,91.695846557617188
2012-03-15,121.67547607421875,91.653907775878906
2012-03-16,121.84397125244141,91.66229248046875
2012-03-19,122.3216552734375,91.368782043457031
2012-03-20,121.96556854248047,91.502914428710938
2012-03-21,121.76579284667969,91.721038818359375
2012-03-22,120.88867950439453,91.804901123046875
2012-03-23,121.27948760986328,92.014579772949219
2012-03-26,122.98162078857422,91.947509765625
2012-03-27,122.59951782226562,92.04815673828125
2012-03-28,121.99163818359375,92.031356811523438
2012-03-29,121.78318786621094,92.283004760742188
2012-03-30,122.286865234375,92.140449523925781
2012-04-02,123.18137359619141,92.151344299316406
2012-04-03,122.67769622802734,91.7562255859375
2012-04-04,121.46183013916016,91.9495849609375
2012-04-05,121.40106964111328,92.159713745117188
2012-04-09,120.03757476806641,92.563278198242188
2012-04-10,118.02276611328125,92.571678161621094
2012-04-11,118.97808837890625,92.580062866210938
2012-04-12,120.53261566162109,92.487602233886719
2012-04-13,119.09967803955078,92.773452758789062
2012-04-16,119.02149963378906,92.790206909179688
2012-04-17,120.78446960449219,92.80706787109375
2012-04-18,120.37626647949219,92.924728393554688
2012-04-19,119.60334014892578,92.85748291015625
2012-04-20,119.80312347412109,92.874267578125
2012-04-23,118.79566955566406,92.96673583984375
2012-04-24,119.24729156494141,92.832267761230469
2012-04-25,120.87995147705078,92.874267578125
2012-04-26,121.72238922119141,93.017189025878906
2012-04-27,121.92212677001953,93.008834838867188
2012-04-30,121.47054290771484,92.975212097167969
2012-05-01,122.22608184814453,92.94146728515625
2012-05-02,121.86135101318359,93.034141540527344
2012-05-03,120.93210601806641,93.135223388671875
2012-05-04,118.97808837890625,93.227890014648438
2012-05-07,119.06491088867188,93.261581420898438
2012-05-08,118.5872802734375,93.3289794921875
2012-05-09,117.88381958007812,93.354217529296875
2012-05-10,118.12700653076172,93.261581420898438
2012-05-11,117.77093505859375,93.3289794921875
2012-05-14,116.46824645996094,93.539573669433594
2012-05-15,115.79953002929688,93.489067077636719
2012-05-16,115.35663604736328,93.472175598144531
2012-05-17,113.64578247070312,93.531112670898438
2012-05-18,112.673095703125,93.505889892578125
2012-05-21,114.6097412109375,93.489067077636719
2012-05-22,114.80947113037109,93.261581420898438
2012-05-23,114.87026977539062,93.371070861816406
2012-05-24,115.09608459472656,93.295295715332031
2012-05-25,114.72266387939453,93.438507080078125
2012-05-29,116.1121826171875,93.387939453125
2012-05-30,114.42737579345703,93.699638366699219
2012-05-31,114.17552947998047,93.977592468261719
2012-06-01,111.30095672607422,94.212303161621094
